日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1992-04-10,000001,62.21,62.74,63.16,61.48,7676,22620000.0,2.71,1.36,0.84,1.03
1992-04-13,000001,63.05,69.77,71.56,63.05,7409,24412656.0,13.56,11.2,7.03,0.99
1992-04-14,000001,70.09,68.83,73.03,68.2,10532,35329000.0,6.92,-1.35,-0.94,1.41
1992-04-15,000001,69.14,64.84,70.93,64.0,8311,25431660.0,10.07,-5.8,-3.99,1.11
1992-04-16,000001,65.15,69.56,69.88,65.15,9177,29537000.0,7.29,7.28,4.72,1.23
1992-04-17,000001,69.88,67.78,70.09,67.57,9714,31576000.0,3.62,-2.56,-1.78,1.3
1992-04-20,000001,68.09,66.83,68.41,65.68,5993,18998000.0,4.03,-1.4,-0.95,0.8
1992-04-21,000001,67.15,66.73,67.57,65.68,6597,20739000.0,2.83,-0.15,-0.1,0.88
1992-04-22,000001,67.04,69.46,70.09,66.73,6276,20172000.0,5.04,4.09,2.73,0.84
1992-04-23,000001,69.77,70.61,72.19,69.77,8523,28624000.0,3.48,1.66,1.15,1.14
1992-04-24,000001,70.93,71.98,72.61,70.93,8983,30477000.0,2.38,1.94,1.37,1.2
1992-04-27,000001,72.29,71.56,73.87,70.93,8546,29122000.0,4.08,-0.58,-0.42,1.15
1992-04-28,000001,71.87,73.03,73.03,70.93,9624,32747000.0,2.93,2.05,1.47,1.29
1992-04-29,000001,73.34,76.18,76.18,73.34,9266,32743000.0,3.89,4.31,3.15,1.24
1992-04-30,000001,76.49,81.43,81.85,76.49,8061,30400000.0,7.04,6.89,5.25,1.08
1992-05-03,000001,81.74,86.99,90.25,81.74,8449,35076000.0,10.45,6.83,5.56,1.13
1992-05-04,000001,87.31,92.14,92.56,86.47,11462,48037000.0,7.0,5.92,5.15,1.54
1992-05-05,000001,91.82,99.17,100.54,91.82,10805,50729476.0,9.46,7.63,7.03,1.45
1992-05-06,000001,99.49,97.18,102.53,96.13,8999,42432000.0,6.45,-2.01,-1.99,1.21
1992-05-07,000001,97.49,92.03,97.49,90.14,10152,44456000.0,7.56,-5.3,-5.15,1.36
1992-05-08,000001,92.35,90.04,93.19,88.78,10726,46726000.0,4.79,-2.16,-1.99,1.44
1992-05-11,000001,90.35,92.45,92.56,87.73,10390,44366000.0,5.36,2.68,2.41,1.39
1992-05-12,000001,92.77,98.02,99.7,92.77,7969,36841000.0,7.5,6.02,5.57,1.07
1992-05-13,000001,98.33,97.81,100.33,97.6,8489,39667000.0,2.79,-0.21,-0.21,1.14
1992-05-14,000001,98.12,96.02,98.12,94.87,8912,40675000.0,3.32,-1.83,-1.79,1.19
1992-05-15,000001,96.34,95.81,97.6,94.97,8623,39173000.0,2.74,-0.22,-0.21,1.16
1992-05-18,000001,96.13,94.66,96.13,92.98,8883,39706000.0,3.29,-1.2,-1.15,1.19
1992-05-19,000001,94.97,98.12,98.33,94.45,10681,48544000.0,4.1,3.66,3.46,1.43
1992-05-20,000001,98.44,95.29,100.64,95.08,9665,45206000.0,5.67,-2.88,-2.83,1.29
1992-05-21,000001,95.6,95.08,95.6,92.14,6426,28695000.0,3.63,-0.22,-0.21,0.86
1992-05-22,000001,95.39,93.82,95.6,93.4,6180,27654000.0,2.31,-1.33,-1.26,0.83
1992-05-25,000001,94.13,96.02,96.13,93.61,9046,40547000.0,2.69,2.34,2.2,1.21
1992-05-26,000001,96.34,98.23,98.44,96.34,8409,38811000.0,2.19,2.3,2.21,1.13
1992-05-27,000001,98.54,97.18,99.7,96.97,9424,43915000.0,2.78,-1.07,-1.05,1.26
1992-05-28,000001,97.18,96.02,97.18,95.08,7088,32427000.0,2.16,-1.19,-1.16,0.95
1992-05-29,000001,96.34,95.5,96.34,93.4,7221,32447000.0,3.06,-0.54,-0.52,0.97
1992-06-01,000001,95.81,97.07,98.44,95.81,9258,42723000.0,2.75,1.64,1.57,1.24
1992-06-02,000001,97.39,94.87,97.39,93.5,7976,35819000.0,4.01,-2.27,-2.2,1.07
1992-06-03,000001,95.18,89.09,95.18,88.78,5311,22385866.0,6.75,-6.09,-5.78,0.71
1992-06-04,000001,89.41,87.31,89.41,81.64,9580,39101000.0,8.72,-2.0,-1.78,1.28
1992-06-05,000001,87.62,88.57,90.46,87.52,9708,40937000.0,3.37,1.44,1.26,1.3
1992-06-08,000001,88.88,87.73,88.88,84.26,7382,30223000.0,5.22,-0.95,-0.84,0.99
1992-06-09,000001,88.04,83.84,88.04,83.53,4779,19125000.0,5.14,-4.43,-3.89,0.64
1992-06-10,000001,84.16,82.9,84.37,81.22,6237,24384000.0,3.76,-1.12,-0.94,0.84
1992-06-11,000001,82.58,82.06,83.11,81.43,4873,18934000.0,2.03,-1.01,-0.84,0.65
1992-06-12,000001,82.37,81.43,82.37,80.17,6700,25666000.0,2.68,-0.77,-0.63,0.9
1992-06-15,000001,81.43,76.81,81.53,76.81,6830,25758000.0,5.8,-5.67,-4.62,0.92
1992-06-16,000001,76.49,71.14,76.6,70.4,7675,26456000.0,8.07,-7.38,-5.67,1.03
1992-06-17,000001,70.82,78.07,78.59,68.41,8761,32328092.0,14.31,9.74,6.93,1.17
1992-06-18,000001,77.75,76.81,81.01,75.97,11464,42674000.0,6.46,-1.61,-1.26,1.54
1992-06-19,000001,77.12,76.6,77.23,74.08,6673,23914000.0,4.1,-0.27,-0.21,0.89
1992-06-22,000001,76.28,72.4,76.28,71.77,7365,25481000.0,5.89,-5.48,-4.2,0.99
1992-06-23,000001,72.71,74.5,74.71,71.56,6171,21280000.0,4.35,2.9,2.1,0.83
1992-06-24,000001,74.18,74.08,74.18,72.4,5885,20425000.0,2.39,-0.56,-0.42,0.79
1992-06-25,000001,74.39,76.18,76.18,74.08,4801,17060000.0,2.83,2.83,2.1,0.64
1992-06-26,000001,76.18,78.49,79.54,76.18,7789,28770000.0,4.41,3.03,2.31,1.04
1992-06-29,000001,78.8,84.16,84.58,78.8,9890,38750000.0,7.36,7.22,5.67,1.33
1992-06-30,000001,84.47,88.78,88.78,84.47,10474,43381000.0,5.12,5.49,4.62,1.4
1992-07-01,000001,89.09,85.52,90.56,85.21,12467,51833000.0,6.03,-3.67,-3.26,1.67
1992-07-02,000001,85.21,85.0,86.26,83.21,12303,49439000.0,3.57,-0.61,-0.52,1.65
1992-07-03,000001,84.68,86.57,86.68,84.58,10053,40699000.0,2.47,1.85,1.57,1.35
1992-07-06,000001,86.89,84.58,90.04,84.58,12516,51814000.0,6.31,-2.3,-1.99,1.68
1992-07-07,000001,86.57,86.05,86.68,83.95,7305,29608000.0,3.23,1.74,1.47,0.98
1992-07-08,000001,86.36,86.26,86.68,85.21,4471,18222000.0,1.71,0.24,0.21,0.6
1992-07-09,000001,85.94,84.26,85.94,84.16,8171,32870000.0,2.06,-2.32,-2.0,1.09
1992-07-10,000001,84.16,83.74,84.16,82.69,7073,27975000.0,1.74,-0.62,-0.52,0.95
1992-07-13,000001,83.42,85.21,85.63,82.9,8844,35147000.0,3.26,1.76,1.47,1.18
1992-07-14,000001,85.52,86.57,87.1,85.52,7316,29903000.0,1.85,1.6,1.36,0.98
1992-07-15,000001,86.68,86.26,86.68,85.63,3795,15450000.0,1.21,-0.36,-0.31,0.51
1992-07-16,000001,85.94,88.15,88.36,85.94,5643,23193000.0,2.81,2.19,1.89,0.76
1992-07-17,000001,88.46,89.41,89.62,88.36,9570,40209000.0,1.43,1.43,1.26,1.28
1992-07-20,000001,89.72,94.87,95.08,89.72,8812,38600000.0,5.99,6.11,5.46,1.18
1992-07-21,000001,95.08,94.24,96.13,93.82,10981,49152000.0,2.43,-0.66,-0.63,1.47
1992-07-22,000001,94.03,94.34,94.66,92.98,9787,43573000.0,1.78,0.11,0.1,1.31
1992-07-23,000001,94.03,96.13,96.13,94.03,9438,42506000.0,2.23,1.9,1.79,1.26
1992-07-24,000001,95.81,96.86,97.18,95.5,10983,50159000.0,1.75,0.76,0.73,1.47
1992-07-27,000001,97.18,99.7,99.7,97.18,9152,42956000.0,2.6,2.93,2.84,1.23
1992-07-28,000001,99.38,96.97,99.7,96.97,8513,39424000.0,2.74,-2.74,-2.73,1.14
1992-07-29,000001,96.65,96.97,97.6,95.92,7008,32111000.0,1.73,0.0,0.0,0.94
1992-07-30,000001,97.18,97.81,97.81,96.76,6856,31571000.0,1.08,0.87,0.84,0.92
1992-07-31,000001,98.12,96.34,98.23,96.34,5622,25877000.0,1.93,-1.5,-1.47,0.75
1992-08-03,000001,96.34,90.67,98.44,90.46,6816,29240642.0,8.28,-5.89,-5.67,0.91
1992-08-04,000001,90.35,93.4,94.45,88.78,8555,37329000.0,6.25,3.01,2.73,1.15
1992-08-05,000001,93.71,94.55,95.08,91.51,5030,22316000.0,3.82,1.23,1.15,0.67
1992-08-06,000001,94.24,93.19,94.24,92.35,4050,17883000.0,2.0,-1.44,-1.36,0.54
1992-08-07,000001,92.98,95.08,95.29,92.14,6636,29641000.0,3.38,2.03,1.89,0.89
1992-08-10,000001,95.39,97.6,98.23,95.39,4609,21269000.0,2.99,2.65,2.52,0.62
1992-08-11,000001,97.81,92.45,97.81,89.51,1420,6179000.0,8.5,-5.28,-5.15,0.19
1992-08-12,000001,92.77,92.77,94.66,92.56,9204,40694000.0,2.27,0.35,0.32,1.23
1992-08-13,000001,92.98,89.62,92.98,88.67,9998,42692000.0,4.65,-3.4,-3.15,1.34
1992-08-14,000001,89.3,92.35,92.56,88.04,11193,47720000.0,5.04,3.05,2.73,1.5
1992-08-17,000001,92.66,92.98,95.81,92.66,10194,45304000.0,3.41,0.68,0.63,1.37
1992-08-18,000001,92.98,91.51,92.98,90.77,7413,32176000.0,2.38,-1.58,-1.47,0.99
1992-08-19,000001,91.19,92.24,92.98,91.19,3347,14606000.0,1.96,0.8,0.73,0.45
1992-08-20,000001,91.93,92.45,92.98,91.72,4314,18842000.0,1.37,0.23,0.21,0.58
1992-08-21,000001,92.35,90.98,92.45,90.67,5860,25350000.0,1.93,-1.59,-1.47,0.79
1992-08-24,000001,90.67,89.62,90.67,88.36,4623,19617000.0,2.54,-1.49,-1.36,0.62
1992-08-25,000001,89.3,86.26,89.3,86.05,5081,21024000.0,3.63,-3.75,-3.36,0.68
1992-08-26,000001,85.94,87.94,88.57,85.21,9575,39334000.0,3.9,1.95,1.68,1.28
1992-08-27,000001,88.25,88.36,90.04,87.1,6703,27979000.0,3.34,0.48,0.42,0.9
1992-08-28,000001,88.36,88.36,88.36,87.31,3661,15251000.0,1.19,0.0,0.0,0.49
1992-08-31,000001,88.04,87.2,88.04,86.68,3615,14922000.0,1.54,-1.31,-1.16,0.48
1992-09-01,000001,86.89,85.73,86.89,85.63,4287,17460000.0,1.44,-1.69,-1.47,0.57
1992-09-02,000001,85.63,84.58,85.73,82.06,7011,27813000.0,4.28,-1.34,-1.15,0.94
1992-09-03,000001,84.58,84.58,85.31,83.32,5391,21553000.0,2.35,0.0,0.0,0.72
1992-09-04,000001,84.68,82.06,84.68,81.85,6974,27350000.0,3.35,-2.98,-2.52,0.93
1992-09-07,000001,81.74,78.7,81.74,78.28,7261,27332000.0,4.22,-4.09,-3.36,0.97
1992-09-08,000001,78.38,82.48,83.32,77.23,10735,40417000.0,7.74,4.8,3.78,1.44
1992-09-09,000001,82.79,87.83,87.94,82.79,11382,45747000.0,6.24,6.49,5.35,1.52
1992-09-10,000001,88.15,89.51,90.88,88.15,15854,67233000.0,3.11,1.91,1.68,2.12
1992-09-11,000001,89.83,91.51,91.72,87.1,14762,63919460.0,5.16,2.23,2.0,1.98
1992-09-14,000001,91.82,89.2,93.82,88.78,13590,59413000.0,5.51,-2.52,-2.31,1.82
1992-09-15,000001,88.88,89.09,90.88,87.94,9362,39510000.0,3.3,-0.12,-0.11,1.25
1992-09-16,000001,88.78,90.35,91.93,87.73,5560,23656000.0,4.71,1.41,1.26,0.74
1992-09-17,000001,90.46,91.51,92.14,90.46,7977,34505000.0,1.86,1.28,1.16,1.07
1992-09-18,000001,91.51,90.04,91.93,89.62,5771,24735000.0,2.52,-1.61,-1.47,0.77
1992-09-21,000001,89.83,90.46,91.4,89.62,3430,14690000.0,1.98,0.47,0.42,0.46
1992-09-22,000001,90.46,89.93,90.88,89.62,4478,19053890.0,1.39,-0.59,-0.53,0.6
1992-09-23,000001,90.25,90.98,91.51,90.25,7356,31679000.0,1.4,1.17,1.05,0.99
1992-09-24,000001,91.3,95.71,95.92,91.3,20187,89877000.0,5.08,5.2,4.73,2.7
1992-09-25,000001,96.02,95.71,97.6,95.29,23953,109467000.0,2.41,0.0,0.0,3.21
1992-09-28,000001,95.71,94.97,95.81,94.03,9758,43934000.0,1.86,-0.77,-0.74,1.31
1992-09-29,000001,95.08,95.08,95.08,94.45,5714,25665000.0,0.66,0.12,0.11,0.77
1992-09-30,000001,95.08,94.24,95.18,93.82,7746,34655000.0,1.43,-0.88,-0.84,1.04
1992-10-04,000001,94.24,94.66,95.08,94.24,3344,15000000.0,0.89,0.45,0.42,0.45
1992-10-05,000001,94.66,93.61,94.87,93.4,3358,14962000.0,1.55,-1.11,-1.05,0.45
1992-10-06,000001,93.29,92.66,93.29,91.93,3479,15254000.0,1.45,-1.01,-0.95,0.47
1992-10-07,000001,92.35,93.4,93.4,91.93,2745,12035000.0,1.59,0.8,0.74,0.37
1992-10-08,000001,93.71,93.08,94.03,92.77,2771,12237000.0,1.35,-0.34,-0.32,0.37
1992-10-09,000001,93.19,94.13,94.34,92.77,5029,22199000.0,1.69,1.13,1.05,0.67
1992-10-12,000001,94.45,94.66,95.81,94.45,6215,27937000.0,1.44,0.56,0.53,0.83
1992-10-13,000001,94.97,93.61,94.97,93.4,3048,13553000.0,1.66,-1.11,-1.05,0.41
1992-10-14,000001,93.4,92.24,93.61,92.14,3574,15689000.0,1.57,-1.46,-1.37,0.48
1992-10-15,000001,91.93,93.71,94.03,91.51,2716,11864000.0,2.73,1.59,1.47,0.36
1992-10-16,000001,93.82,92.77,94.03,92.56,2718,11950000.0,1.57,-1.0,-0.94,0.36
1992-10-19,000001,92.77,90.46,92.77,90.04,4548,19700000.0,2.94,-2.49,-2.31,0.61
1992-10-20,000001,90.56,90.88,93.19,90.56,6679,28821000.0,2.91,0.46,0.42,0.89
1992-10-21,000001,90.56,89.09,91.19,88.78,4995,21239000.0,2.65,-1.97,-1.79,0.67
1992-10-22,000001,88.78,87.94,88.78,85.63,6833,28262000.0,3.54,-1.29,-1.15,0.92
1992-10-23,000001,87.94,86.26,87.94,86.15,7667,31529000.0,2.04,-1.91,-1.68,1.03
1992-10-26,000001,85.94,81.43,85.94,78.59,11162,42657000.0,8.52,-5.6,-4.83,1.5
1992-10-27,000001,81.43,79.96,82.27,79.85,14493,55373000.0,2.97,-1.81,-1.47,1.94
1992-10-28,000001,80.27,81.53,82.06,79.12,9524,36305000.0,3.68,1.96,1.57,1.28
1992-10-29,000001,81.22,83.74,83.74,81.11,11891,46187000.0,3.23,2.71,2.21,1.59
1992-10-30,000001,84.05,84.47,85.21,84.05,10481,41866000.0,1.39,0.87,0.73,1.4
1992-11-02,000001,84.58,80.38,84.58,80.17,7222,28034000.0,5.22,-4.84,-4.09,0.97
1992-11-03,000001,80.38,82.06,82.06,79.12,6686,25342000.0,3.66,2.09,1.68,0.9
1992-11-04,000001,82.06,80.8,82.06,80.38,2666,10193000.0,2.05,-1.54,-1.26,0.36
1992-11-05,000001,80.48,80.17,80.59,79.96,3411,12945000.0,0.78,-0.78,-0.63,0.46
1992-11-06,000001,79.96,80.38,80.8,79.96,4130,15676000.0,1.05,0.26,0.21,0.55
1992-11-09,000001,80.06,79.96,80.38,79.64,2193,8303000.0,0.92,-0.52,-0.42,0.29
1992-11-10,000001,79.64,79.54,80.38,79.12,3032,11440000.0,1.58,-0.53,-0.42,0.41
1992-11-11,000001,79.33,78.28,79.75,77.86,4007,14910000.0,2.38,-1.58,-1.26,0.54
1992-11-12,000001,78.28,75.65,79.54,74.5,5169,18912000.0,6.44,-3.36,-2.63,0.69
1992-11-13,000001,75.34,72.19,75.34,71.35,8281,28325000.0,5.27,-4.57,-3.46,1.11
1992-11-16,000001,71.87,65.26,71.87,65.15,8433,27269000.0,9.31,-9.6,-6.93,1.13
1992-11-17,000001,64.94,63.37,64.94,61.48,13071,39039000.0,5.3,-2.9,-1.89,1.75
1992-11-18,000001,63.58,67.36,68.83,63.58,12133,37760000.0,8.28,6.3,3.99,1.63
1992-11-19,000001,67.04,66.94,67.46,65.57,13819,43550000.0,2.81,-0.62,-0.42,1.85
1992-11-20,000001,66.94,66.1,67.78,66.1,10497,33207000.0,2.51,-1.25,-0.84,1.41
1992-11-23,000001,65.78,63.79,65.78,63.05,9535,28694000.0,4.13,-3.49,-2.31,1.28
1992-11-24,000001,63.58,65.26,65.26,63.16,4825,14585000.0,3.29,2.3,1.47,0.65
1992-11-25,000001,65.26,67.78,67.78,65.05,7201,22654000.0,4.18,3.86,2.52,0.96
1992-11-26,000001,67.78,73.45,74.29,67.78,15182,50684000.0,9.6,8.37,5.67,2.03
1992-11-27,000001,73.76,73.55,74.08,71.45,2076,7212362.0,3.58,0.14,0.1,0.28
1992-11-30,000001,73.87,81.01,81.74,73.87,12876,48360000.0,10.7,10.14,7.46,1.73
1992-12-01,000001,81.32,82.9,83.32,78.7,20516,78773000.0,5.7,2.33,1.89,2.75
1992-12-02,000001,83.21,81.64,84.58,81.01,17732,69630000.0,4.31,-1.52,-1.26,2.38
1992-12-03,000001,81.32,79.33,82.16,79.33,11345,43398000.0,3.47,-2.83,-2.31,1.52
1992-12-04,000001,79.01,82.48,82.79,79.01,13058,50300000.0,4.76,3.97,3.15,1.75
1992-12-07,000001,82.79,87.31,87.62,82.79,15665,63773000.0,5.86,5.86,4.83,2.1
1992-12-08,000001,87.62,87.52,88.46,87.1,15303,63477000.0,1.56,0.24,0.21,2.05
1992-12-09,000001,87.83,84.16,87.83,82.69,12081,48707000.0,5.87,-3.84,-3.36,1.62
1992-12-10,000001,84.47,82.37,84.47,81.85,13335,52301000.0,3.11,-2.13,-1.79,1.79
1992-12-11,000001,82.48,85.21,87.83,82.48,14021,56798000.0,6.5,3.45,2.84,1.88
1992-12-14,000001,85.52,85.63,86.68,84.58,10171,41203000.0,2.46,0.49,0.42,1.36
1992-12-15,000001,85.31,84.79,85.63,84.26,6192,24848000.0,1.6,-0.98,-0.84,0.83
1992-12-16,000001,84.58,86.26,86.26,84.16,6374,25787000.0,2.48,1.73,1.47,0.85
1992-12-17,000001,86.57,85.84,87.1,85.63,5041,20547000.0,1.7,-0.49,-0.42,0.68
1992-12-18,000001,86.15,87.52,87.62,85.73,6156,25229000.0,2.2,1.96,1.68,0.82
1992-12-21,000001,87.83,88.15,88.36,86.68,9501,39370000.0,1.92,0.72,0.63,1.27
1992-12-22,000001,88.46,87.73,88.78,87.73,7660,32058000.0,1.19,-0.48,-0.42,1.03
1992-12-23,000001,87.73,86.99,87.73,86.68,5817,24019000.0,1.2,-0.84,-0.74,0.78
1992-12-24,000001,86.68,88.25,88.78,86.68,4151,17230000.0,2.41,1.45,1.26,0.56
1992-12-25,000001,88.57,88.46,88.78,87.94,5259,22008000.0,0.95,0.24,0.21,0.7
1992-12-28,000001,88.78,89.09,89.09,88.46,4951,20778000.0,0.71,0.71,0.63,0.66
1992-12-29,000001,89.09,92.14,92.35,89.09,7412,31868000.0,3.66,3.42,3.05,0.99
1992-12-30,000001,92.45,94.45,94.66,92.45,12683,56493000.0,2.4,2.51,2.31,1.7
1992-12-31,000001,94.76,94.03,95.29,93.61,11450,51227000.0,1.78,-0.44,-0.42,1.53
1993-01-03,000001,94.03,96.02,96.13,94.03,9733,44049000.0,2.23,2.12,1.99,1.3
1993-01-04,000001,96.13,95.08,96.76,94.87,11834,53747000.0,1.97,-0.98,-0.94,1.59
1993-01-05,000001,95.08,95.29,96.13,94.66,6653,30012000.0,1.55,0.22,0.21,0.89
1993-01-06,000001,95.08,96.13,96.13,95.08,6654,30137000.0,1.1,0.88,0.84,0.89
1993-01-07,000001,96.13,97.18,97.18,95.6,6555,29975000.0,1.64,1.09,1.05,0.88
1993-01-08,000001,97.18,97.7,97.7,96.86,9127,42013000.0,0.86,0.54,0.52,1.22
1993-01-11,000001,98.02,100.75,101.38,97.81,9624,45488000.0,3.65,3.12,3.05,1.29
1993-01-12,000001,101.06,98.23,101.17,97.81,10314,48590000.0,3.33,-2.5,-2.52,1.38
1993-01-13,000001,98.23,99.28,100.12,97.81,8478,39754000.0,2.35,1.07,1.05,1.14
1993-01-14,000001,99.28,98.86,99.91,98.44,7724,36235000.0,1.48,-0.42,-0.42,1.03
1993-01-15,000001,98.86,99.7,99.91,98.23,6963,32621000.0,1.7,0.85,0.84,0.93
1993-01-18,000001,99.38,102.64,102.85,99.38,11350,54418000.0,3.48,2.95,2.94,1.52
1993-01-19,000001,102.95,103.27,104.0,102.85,13887,68030000.0,1.12,0.61,0.63,1.86
1993-02-01,000001,103.48,111.46,113.03,103.48,11269,59535000.0,9.25,7.93,8.19,1.51
1993-02-02,000001,111.77,113.56,115.87,111.77,11176,60225000.0,3.68,1.88,2.1,1.5
1993-02-03,000001,113.87,110.83,114.61,110.72,9736,51704000.0,3.43,-2.4,-2.73,1.3
1993-02-04,000001,110.83,111.46,111.88,109.36,10325,54231000.0,2.27,0.57,0.63,1.38
1993-02-05,000001,111.46,111.46,112.19,110.72,12226,64511000.0,1.32,0.0,0.0,1.64
1993-02-08,000001,111.77,113.98,115.66,111.77,13750,74683000.0,3.49,2.26,2.52,1.84
1993-02-09,000001,113.98,113.77,115.24,112.93,13750,74112504.0,2.03,-0.18,-0.21,1.84
1993-02-10,000001,113.98,114.82,116.08,113.98,10576,57600000.0,1.85,0.92,1.05,1.42
1993-02-11,000001,114.82,115.03,116.08,113.98,14547,79302000.0,1.83,0.18,0.21,1.95
1993-02-12,000001,115.03,112.09,115.03,109.67,24375,129769000.0,4.66,-2.56,-2.94,3.27
1993-02-15,000001,112.09,117.13,118.07,112.09,16569,91316000.0,5.33,4.5,5.04,2.22
1993-02-16,000001,117.44,117.97,119.65,117.44,18262,102656000.0,1.89,0.72,0.84,2.45
1993-02-17,000001,118.18,119.02,119.23,116.6,13109,73204000.0,2.23,0.89,1.05,1.76
1993-02-18,000001,119.33,120.28,120.28,118.18,12053,68287000.0,1.76,1.06,1.26,1.61
1993-02-19,000001,120.28,124.06,124.06,120.28,13611,78971000.0,3.14,3.14,3.78,1.82
1993-02-22,000001,124.06,127.94,129.94,124.06,15918,96859000.0,4.74,3.13,3.88,2.13
1993-02-23,000001,128.26,126.37,128.26,126.16,13401,80635000.0,1.64,-1.23,-1.57,1.8
1993-02-24,000001,126.58,121.75,126.58,120.7,15275,88136752.0,4.65,-3.66,-4.62,2.05
1993-02-25,000001,121.33,124.9,125.95,120.07,16335,94972000.0,4.83,2.59,3.15,2.19
1993-02-26,000001,125.21,124.27,126.58,123.01,11828,69693000.0,2.86,-0.5,-0.63,1.58
1993-03-01,000001,124.37,128.05,130.78,124.37,26475,160703248.0,5.16,3.04,3.78,3.55
1993-03-02,000001,128.36,125.74,128.36,125.53,12696,76302000.0,2.21,-1.8,-2.31,1.7
1993-03-03,000001,125.53,121.96,126.16,121.96,12161,71790000.0,3.34,-3.01,-3.78,1.63
1993-03-04,000001,121.96,122.8,124.48,119.96,20340,117525000.0,3.71,0.69,0.84,2.72
1993-03-05,000001,122.9,118.18,123.43,118.18,15733,90655000.0,4.28,-3.76,-4.62,2.11
1993-03-08,000001,118.18,121.33,122.38,118.18,15266,87618000.0,3.55,2.67,3.15,2.05
1993-03-09,000001,121.33,120.8,122.38,119.86,9501,54491000.0,2.08,-0.44,-0.53,1.27
1993-03-10,000001,120.49,123.53,123.64,120.49,11282,65366000.0,2.61,2.26,2.73,1.51
1993-03-11,000001,123.85,123.74,124.48,123.43,10508,61794000.0,0.85,0.17,0.21,1.41
1993-03-12,000001,124.06,124.48,124.48,123.85,9396,55379000.0,0.51,0.6,0.74,1.26
1993-03-15,000001,124.48,121.75,124.48,119.86,13282,76700000.0,3.71,-2.19,-2.73,1.78
1993-03-16,000001,121.75,122.59,123.43,121.75,9608,55764000.0,1.38,0.69,0.84,1.29
1993-03-17,000001,122.38,121.33,122.8,121.12,8529,49267000.0,1.37,-1.03,-1.26,1.14
1993-03-18,000001,121.33,121.75,122.38,120.38,7040,40641000.0,1.65,0.35,0.42,0.94
1993-03-19,000001,122.06,122.17,122.38,121.12,7638,44168000.0,1.03,0.34,0.42,1.02
1993-03-22,000001,122.38,119.86,122.38,119.44,8173,46907000.0,2.41,-1.89,-2.31,1.09
1993-03-23,000001,119.86,119.02,120.49,118.18,9551,53923000.0,1.93,-0.7,-0.84,1.28
1993-03-24,000001,119.02,116.71,119.44,116.29,8373,46841000.0,2.65,-1.94,-2.31,1.12
1993-03-25,000001,116.71,120.38,120.7,115.66,9414,52257000.0,4.32,3.14,3.67,1.26
1993-03-26,000001,120.7,120.49,122.17,120.49,8493,48910000.0,1.4,0.09,0.11,1.14
1993-03-29,000001,120.7,120.07,120.7,119.23,4793,27314000.0,1.22,-0.35,-0.42,0.64
1993-03-30,000001,120.07,120.17,120.28,119.12,3742,21233000.0,0.97,0.08,0.1,0.5
1993-03-31,000001,120.28,121.12,121.33,120.17,4635,26537000.0,0.97,0.79,0.95,0.62
1993-04-01,000001,121.33,121.12,121.43,120.7,4197,24100000.0,0.6,0.0,0.0,0.56
1993-04-02,000001,121.33,121.12,121.96,120.8,5078,29231000.0,0.96,0.0,0.0,0.68
1993-04-05,000001,121.12,120.38,121.22,120.28,4109,23524000.0,0.78,-0.61,-0.74,0.55
1993-04-06,000001,120.28,120.59,121.01,119.44,4295,24493000.0,1.3,0.17,0.21,0.58
1993-04-07,000001,120.28,121.85,121.96,120.28,4626,26649000.0,1.39,1.04,1.26,0.62
1993-04-08,000001,122.17,123.32,123.43,122.17,7346,42768000.0,1.03,1.21,1.47,0.98
1993-04-09,000001,123.43,122.9,123.85,122.59,7110,41623000.0,1.02,-0.34,-0.42,0.95
1993-04-12,000001,123.22,127.73,128.47,123.22,15612,93706000.0,4.27,3.93,4.83,2.09
1993-04-13,000001,128.05,128.68,128.99,127.73,16360,99548000.0,0.99,0.74,0.95,2.19
1993-04-14,000001,128.68,128.36,128.68,128.05,12043,73313000.0,0.49,-0.25,-0.32,1.61
1993-04-15,000001,128.68,128.05,128.68,127.21,10857,65850000.0,1.15,-0.24,-0.31,1.45
1993-04-16,000001,128.26,128.47,128.68,127.63,8848,53825000.0,0.82,0.33,0.42,1.19
1993-04-19,000001,128.68,127.0,128.68,126.89,9451,57238000.0,1.39,-1.14,-1.47,1.27
1993-04-20,000001,127.0,126.47,127.0,125.95,5543,33251000.0,0.83,-0.42,-0.53,0.74
1993-04-21,000001,126.58,126.47,126.58,125.84,3625,21715000.0,0.59,0.0,0.0,0.49
1993-04-22,000001,126.58,125.95,126.79,125.95,4216,25287000.0,0.66,-0.41,-0.52,0.56
1993-04-23,000001,125.95,124.9,125.95,124.06,5419,32082000.0,1.5,-0.83,-1.05,0.73
1993-04-26,000001,124.9,124.9,124.9,123.43,3973,23446000.0,1.18,0.0,0.0,0.53
1993-04-27,000001,124.9,124.48,125.21,124.48,2490,14722000.0,0.58,-0.34,-0.42,0.33
1993-04-28,000001,124.48,124.48,124.48,123.95,3344,19718000.0,0.43,0.0,0.0,0.45
1993-04-29,000001,124.48,123.64,124.48,123.64,2886,16979000.0,0.67,-0.67,-0.84,0.39
1993-04-30,000001,123.64,124.06,124.16,123.32,4143,24323000.0,0.68,0.34,0.42,0.55
1993-05-01,000001,124.06,122.48,124.06,122.38,2795,16224975.0,1.35,-1.27,-1.58,0.37
